"ServerName","bulletinId","kb","productName","scanState","FileName","PatchGroupName"
"LDN1WS9808","MSRT24-11 MSRT21-03 MSRT21-05 MSRT23-10 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9648","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9005","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9005","MS08-069","Q954430","MSXML 4.0","MissingPatch","msxml4-KB954430.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9702","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-03 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","msxml4-KB954430.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDNPINFPKI01","MS24-10-MRNET-5044089","Q5044016","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9694","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9862","MSRT24-11 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9862","MS11-A03","Q2501584","Microsoft Office Standard 2010 (x64)","MissingPatch","OFV.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9862","MS12-030","Q2597166","Excel 2010 (x64)","MissingPatch","excel2010-kb2597166-fullfile-x64-glb.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9862","MS11-094","Q2553185","PowerPoint 2010 (x64)","MissingPatch","powerpoint2010-kb2553185-fullfile-x64-glb.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS8949","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","powerpoint2010-kb2553185-fullfile-x64-glb.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9810","MSRT24-11 MSRT21-04 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","powerpoint2010-kb2553185-fullfile-x64-glb.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9699","MSRT24-11 MSRT21-02 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","powerpoint2010-kb2553185-fullfile-x64-glb.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9699","WINDEFENG-240916","QDEFENG11240809","Windows Defender Engine","MissingPatch","mpam-fe-1.1.24080.9-x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9699","WINDEFPLT-240919","QDEFPLT418240809","Windows Defender Platform","MissingPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9758","MSRT24-11 MSRT21-02 MSRT24-02 MSRT24-03 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9786","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-03 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDNPSOLAPP03","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-03 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9784","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"LDN1WS9785","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-00"
"ldn1ws5260","MSRT24-11 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0443","MSRT24-11 MSRT21-02 MSRT21-05 MSRT24-02 MSRT24-03 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0440","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws4344","MSRT24-11 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8003","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8002","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8001","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8026","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8026","WINDEFENG-240916","QDEFENG11240809","Windows Defender Engine","MissingPatch","mpam-fe-1.1.24080.9-x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8026","WINDEFPLT-240919","QDEFPLT418240809","Windows Defender Platform","MissingPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws7786","MSRT24-11 MSRT24-08 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8006","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0438","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0439","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws3671","MSRT24-11 MSRT24-06 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0496","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws1867","MSRT24-11 MSRT24-03 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8012","MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10 MSRT24-11 MSRT21-02 MSRT21-05","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch MissingPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8013","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS057N02","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8016","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8017","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8017","WINDEFENG-240916","QDEFENG11240809","Windows Defender Engine","MissingPatch","mpam-fe-1.1.24080.9-x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8017","WINDEFPLT-240919","QDEFPLT418240809","Windows Defender Platform","MissingPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8014","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8015","MS24-10-MRNET-5044089","Q5044016","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8015","CV20133900","CV20133900","Windows Server 2019 Standard","MissingPatch","CVE-2013-3900.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS057N01","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","CVE-2013-3900.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8004","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","CVE-2013-3900.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws3820","MSRT24-11 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","CVE-2013-3900.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
